2001x,2001y,2001z,2001g,,,,,,,,,,2002x,2002y,2002z,2002g,,,,,,,,,,2003x,2003y,2003z,2003g,,,,,,,,,,2004x,2004y,2004z,2004g,,,,,,,,,,2005x,2005y,2005z,2005g,,,,,,,,,2006x,2006y,2006z,2006g,,,,,,,,,,2007x,2007y,2007z,2007g,,,,,,,,,,2008x,2008y,2008z,2008g,,,,,,,,,,2009x,2009y,2009z,2009g,,,,,,,,,,2010x,2010y,2010z,2010g,,,,2000x,2000y,2000z,2000g,,,,1999x,1999y,1999z,1999g,,,1998x,1998y,1998z,1998g,,1997x,1997y,1997z,1997g,,1996x,1996y,1996z,1996g,,,1995x,1995y,1995z,1995g,,1994x,1994y,1994z,1994g,,1993x,1993y,1993z,1993g,,1992x,1992y,1992z,1992g,,1991x,1991y,1991z,1991g,,1990x,1990y,1990z,1990g,,1989x,1989y,1989z,1989g,,1988x,1988y,1988z,1988g,,1987x,1987y,1987z,1987g,,1986x,1986y,1986z,1986g,,,1985x,1985y,1985z,1985g,,1984x,1984y,1984z,1984g,,1983x,1983y,1983z,1983g,,1982x,1982y,1982z,1982g,,1981x,1981y,1981z,1981g,,1980x,1980y,1980z,1980g,,,1979x,1979y,1979z,1979g,,,1978x,1978y,1978z,1978g,,1977x,1977y,1977z,1977g,,1976x,1976y,1976z,1976g,,1975x,1975y,1975z,1975g,,,1974x,1974y,1974z,1974g,,,1973x,1973y,1973z,1973g,,,1972x,1972y,1972z,1972g,,,1971x,1971y,1971z,1971g,,1970x,1970y,1970z,1970g,,1969x,1969y,1969z,1969g,,,1968x,1968y,1968z,1968g,,1967x,1967y,1967z,1967g,,,1966x,1966y,1966z,1966g,,1965x,1965y,1965z,1965g,,1964x,1964y,1964z,1964g,,,1963x,1963y,1963z,1963g,,1962x,1962y,1962z,1962g,,1961x,1961y,1961z,1961g
3780.828848,42.572,Mauritius,4536544699,,,,,,,,,,3939.281863,42.474,Mauritius,4767303153,,,,,,,,,,4587.656108,42.376,Mauritius,5609836354,,,,,,,,,,5177.366465,42.278,Mauritius,6385691315,,,,,,,,,,5054.318112,42.18,Romania,6283796155,,,,,,,,,5373.630551,42.0998,Mauritius,6731536244,,,,,,,,,,6182.200111,42.0196,Mauritius,7792063567,,,,,,,,,,7599.986676,41.9394,Mauritius,9641077098,,,,,,,,,,6928.972012,41.8592,Mauritius,8834661043,,,,,,,,,,7586.969533,41.779,Mauritius,9718331363,,,,3861.038542,42.67,Mauritius,4582562398,,,,3651.231078,42.7928,Mauritius,4291171396,,,3593.241569,42.9156,Mauritius,4169672974,,3646.637842,43.0384,Mauritius,4187375888,,3899.442433,43.1612,Mauritius,4421952121,,,3599.551751,43.284,Mauritius,4040342060,,3197.336956,43.4072,Mauritius,3558143642,,2973.793609,43.5304,Mauritius,3263363788,,2973.205388,43.6536,Mauritius,3224265824,,2669.326282,43.7768,Mauritius,2856889162,,2506.184933,43.9,Mauritius,2653485952,,2088.910081,43.585,Mauritius,2191101651,,2059.373619,43.27,Mauritius,2143480497,,1828.839427,42.955,Mauritius,1888752207,,1433.667738,42.64,Mauritius,1469050658,,,1063.625199,42.325,Mauritius,1080643202,,1035.366558,42.3302,Mauritius,1044926097,,1093.977802,42.3354,Mauritius,1094857360,,1093.040656,42.3406,Mauritius,1082934402,,1171.636098,42.3458,Mauritius,1147187568,,1176.546823,42.351,Mauritius,1136544231,,,1278.330373,42.5694,Mauritius,1216227805,,,1088.847574,42.7878,Mauritius,1019634978,,897.6692874,43.0062,Mauritius,827093630.3,,779.9042122,43.2246,Mauritius,706988627.7,,,43.443,Mauritius,,,,,43.1608,Mauritius,,,,,42.8786,Mauritius,,,,,42.5964,Mauritius,,,,,42.3142,Mauritius,,,,42.032,Mauritius,,,,41.0254,Mauritius,,,,,40.0188,Mauritius,,,,39.0122,Mauritius,,,,,38.0056,Mauritius,,,,36.999,Mauritius,,,,36.2346,Mauritius,,,,,35.4702,Mauritius,,,,34.7058,Mauritius,,,,33.9414,Mauritius,
170.6961621,16.2952,Niger,1945327546,,,,,,,,,,183.6698779,16.4044,Niger,2170481498,,,,,,,,,,222.8992464,16.5136,Niger,2731416281,,,,,,,,,,240.2174387,16.6228,Niger,3052898686,,,,,,,,,,258.2817603,16.732,Singapore,3405134555,,,,,,,,,266.5794323,16.9088,Niger,3646727993,,,,,,,,,,302.2664078,17.0856,Niger,4291363547,,,,,,,,,,366.6306792,17.2624,Niger,5403364454,,,,,,,,,,352.6851141,17.4392,Niger,5397121962,,,,,,,,,,359.801242,17.616,Niger,5718589550,,,,163.6401098,16.186,Niger,1798374533,,,,190.4628595,16.1034,Niger,2018193598,,,203.2866958,16.0208,Niger,2076737446,,187.3777373,15.9382,Niger,1845599696,,209.2477299,15.8556,Niger,1987770781,,,205.1693314,15.773,Niger,1880803264,,176.5984061,15.692,Niger,1563207237,,187.8425182,15.611,Niger,1606581744,,283.5450168,15.53,Niger,2344987608,,290.8507339,15.449,Niger,2327986143,,319.9255942,15.368,Niger,2480673305,,289.8498507,15.2016,Niger,2179567111,,312.368147,15.0352,Niger,2280356194,,314.8065689,14.8688,Niger,2233006102,,276.1268455,14.7024,Niger,1904097001,,,214.8451209,14.536,Niger,1440581653,,224.0964867,14.3174,Niger,1461243327,,284.3272824,14.0988,Niger,1803099561,,327.1219374,13.8802,Niger,2017612218,,361.8926528,13.6616,Niger,2170893418,,429.9653898,13.443,Niger,2508524716,,,371.7622761,13.0382,Niger,2109277663,,,321.6328163,12.6334,Niger,1774365588,,240.7835169,12.2286,Niger,1291458044,,204.1366276,11.8238,Niger,1064517600,,206.8186107,11.419,Niger,1048690932,,,208.0951822,10.894,Niger,1026137112,,,197.3310482,10.369,Niger,946385104.9,,,159.2328444,9.844,Niger,742779659.6,,,152.8675218,9.319,Niger,693573704.4,,147.2852795,8.794,Niger,649916621.2,,145.8464571,8.397,Niger,625867984.4,,,153.6567499,8,Niger,641214226.9,,164.0258072,7.603,Niger,665586873,,,177.9946583,7.206,Niger,702296079.8,,175.526079,6.809,Niger,673383510.1,,156.2547309,6.6058,Niger,582816396,,,161.6819257,6.4026,Niger,586294879.5,,150.8131636,6.1994,Niger,531736599.8,,141.6572158,5.9962,Niger,485785231.7
350.2878211,43.0308,Nigeria,44138014092,,,,,,,,,,457.4736505,43.7106,Nigeria,59116868250,,,,,,,,,,510.4169414,44.3904,Nigeria,67655840108,,,,,,,,,,645.9256502,45.0702,Nigeria,87845403978,,,,,,,,,,804.1523667,45.75,Solomon Islands,1.12E+11,,,,,,,,,1014.756968,46.4002,Nigeria,1.45E+11,,,,,,,,,,1130.879787,47.0504,Nigeria,1.66E+11,,,,,,,,,,1376.015915,47.7006,Nigeria,2.08E+11,,,,,,,,,,1090.746284,48.3508,Nigeria,1.69E+11,,,,,,,,,,1437.048907,49.001,Nigeria,2.30E+11,,,,377.500257,42.351,Nigeria,46385996027,,,,299.342634,41.6494,Nigeria,35870792988,,,273.8541432,40.9478,Nigeria,32004613750,,314.2876446,40.2462,Nigeria,35822342618,,314.7354882,39.5446,Nigeria,34987951375,,,263.2880257,38.843,Nigeria,28546958641,,171.0252704,38.1308,Nigeria,18086400536,,153.076176,37.4186,Nigeria,15789003753,,291.28411,36.7064,Nigeria,29300921687,,279.2759617,35.9942,Nigeria,27392886873,,321.6683541,35.282,Nigeria,30757075595,,260.047556,34.593,Nigeria,24231168859,,256.37583,33.904,Nigeria,23272161397,,272.5077222,33.215,Nigeria,24093203445,,240.6173882,32.526,Nigeria,20721499308,,,344.1410755,31.837,Nigeria,28873977228,,348.5263175,31.186,Nigeria,28500815241,,444.6490809,30.535,Nigeria,35451565749,,661.2323508,29.884,Nigeria,51397461686,,806.5078183,29.233,Nigeria,61076493506,,871.1457819,28.582,Nigeria,64201788077,,,659.8775099,27.9722,Nigeria,47259911894,,,525.488235,27.3624,Nigeria,36527862209,,534.4482477,26.7526,Nigeria,36035407725,,554.9527703,26.1428,Nigeria,36308883249,,437.0120661,25.533,Nigeria,27778934625,,,401.6785695,24.9676,Nigeria,24846641318,,,251.5179041,24.4022,Nigeria,15162871287,,,208.6445298,23.8368,Nigeria,12274416018,,,159.8115407,23.2714,Nigeria,9181769912,,223.5068005,22.706,Nigeria,12545849083,,120.931167,22.1864,Nigeria,6634187316,,,96.95829142,21.6668,Nigeria,5200895982,,99.16667363,21.1472,Nigeria,5203135937,,,124.0210775,20.6276,Nigeria,6366792664,,116.9305279,20.108,Nigeria,5874422512,,112.933727,19.3186,Nigeria,5552931029,,,107.3292171,18.5292,Nigeria,5165590042,,104.1940175,17.7398,Nigeria,4909399025,,96.8115643,16.9504,Nigeria,4467287732
1028.29254,54.9762,Nicaragua,5323146568,,,,,,,,,,995.3579835,55.2154,Nicaragua,5224213019,,,,,,,,,,1000.857419,55.4546,Nicaragua,5322437648,,,,,,,,,,1075.98338,55.6938,Nicaragua,5795568203,,,,,,,,,,1158.997008,55.933,Sierra Leone,6322582497,,,,,,,,,1228.304847,56.1968,Nicaragua,6786294613,,,,,,,,,,1330.818111,56.4606,Nicaragua,7446636655,,,,,,,,,,1456.310349,56.7244,Nicaragua,8254342300,,,,,,,,,,1420.105166,56.9882,Nicaragua,8156131183,,,,,,,,,,1474.748819,57.252,Nicaragua,8586295846,,,,1001.256442,54.737,Nicaragua,5107329010,,,,967.066615,54.4964,Nicaragua,4855717872,,,938.8225244,54.2558,Nicaragua,4635267226,,905.2834303,54.0152,Nicaragua,4389965591,,905.7570169,53.7746,Nicaragua,4308351905,,,888.6162295,53.534,Nicaragua,4140469999,,847.7241937,53.2946,Nicaragua,3863185116,,394.6759228,53.0552,Nicaragua,1756454281,,412.8669497,52.8158,Nicaragua,1792800000,,351.3688961,52.5764,Nicaragua,1488804124,,243.9601792,52.337,Nicaragua,1009455502,,250.4435008,52.0972,Nicaragua,1013199987,,664.4297849,51.8574,Nicaragua,2630900096,,993.2621376,51.6176,Nicaragua,3851200118,,760.4370349,51.3778,Nicaragua,2885799994,,,723.4261929,51.138,Nicaragua,2683699935,,860.9616646,50.898,Nicaragua,3117599872,,779.9293918,50.658,Nicaragua,2753100058,,714.1366691,50.418,Nicaragua,2454499872,,740.1446334,50.178,Nicaragua,2474700227,,659.6892161,49.938,Nicaragua,2144300006,,,496.4011177,49.6978,Nicaragua,1567599982,,,694.0068167,49.4576,Nicaragua,2127699979,,748.6436082,49.2174,Nicaragua,2226999874,,636.6450959,48.9772,Nicaragua,1836899999,,565.2511889,48.737,Nicaragua,1581599959,,,560.7221099,48.3956,Nicaragua,1521400012,,,415.38313,48.0542,Nicaragua,1092900015,,,344.3448447,47.7128,Nicaragua,878570045.4,,,334.8688256,47.3714,Nicaragua,828569953.5,,324.4478065,47.03,Nicaragua,778569938.9,,322.2283434,46.1654,Nicaragua,750000002.9,,,306.8572244,45.3008,Nicaragua,692859984.6,,299.965587,44.4362,Nicaragua,657140010.8,,,285.6090516,43.5716,Nicaragua,607140010.5,,273.5378677,42.707,Nicaragua,564290020.4,,173.3654431,42.0818,Nicaragua,347119918.2,,,152.9758475,41.4566,Nicaragua,297324163.1,,142.7422384,40.8314,Nicaragua,269283803.7,,133.3899924,40.2062,Nicaragua,244144236.7
37867.14222,76.3628,Norway,1.71E+11,,,,,,,,,,42291.82522,76.6446,Norway,1.92E+11,,,,,,,,,,49263.51315,76.9264,Norway,2.25E+11,,,,,,,,,,56627.65738,77.2082,Norway,2.60E+11,,,,,,,,,,65767.01961,77.49,Somalia,3.04E+11,,,,,,,,,72959.76801,77.8124,Norway,3.40E+11,,,,,,,,,,83556.2493,78.1348,Norway,3.93E+11,,,,,,,,,,95189.86593,78.4572,Norway,4.54E+11,,,,,,,,,,78457.42178,78.7796,Norway,3.79E+11,,,,,,,,,,86155.52905,79.102,Norway,4.21E+11,,,,37472.67167,76.081,Norway,1.68E+11,,,,35645.08916,75.6176,Norway,1.59E+11,,,34105.91848,75.1542,Norway,1.51E+11,,35917.68944,74.6908,Norway,1.58E+11,,36554.67179,74.2274,Norway,1.60E+11,,,34162.32136,73.764,Norway,1.49E+11,,28713.47793,73.4024,Norway,1.25E+11,,27404.58806,73.0408,Norway,1.18E+11,,29931.6322,72.6792,Norway,1.28E+11,,28077.17764,72.3176,Norway,1.20E+11,,27731.80167,71.956,Norway,1.18E+11,,23840.28204,71.8268,Norway,1.01E+11,,23769.41839,71.6976,Norway,1.00E+11,,22080.22208,71.5684,Norway,92447792208,,18525.63077,71.4392,Norway,77202861509,,,15474.28114,71.31,Norway,64257200019,,14757.75641,71.157,Norway,61098572566,,14722.29013,71.004,Norway,60779973686,,15031.3091,70.851,Norway,61850635265,,15334.60796,70.698,Norway,62867322938,,15594.7853,70.545,Norway,63714366699,,,12903.01256,70.0734,Norway,52547737999,,,11337.52862,69.6018,Norway,46015298628,,10157.73005,69.1302,Norway,41069784916,,8836.163007,68.6586,Norway,35575735361,,8126.631705,68.187,Norway,32565956877,,,6743.810213,67.6288,Norway,26875823601,,,5641.025341,67.0706,Norway,22341912657,,,4378.263072,66.5124,Norway,17219726177,,,3708.969835,65.9542,Norway,14476253915,,3284.438089,65.396,Norway,12729703622,,2875.235844,63.8304,Norway,11063065083,,,2662.117492,62.2648,Norway,10159934137,,2514.043772,60.6992,Norway,9514496703,,,2317.194884,59.1336,Norway,8696460205,,2164.468823,57.568,Norway,8058681060,,1937.884614,56.0384,Norway,7159202706,,,1775.582655,54.5088,Norway,6510239503,,1667.24743,52.9792,Norway,6066976683,,1560.324931,51.4496,Norway,5632460937
253.9433949,13.7676,Nepal,6007061224,,,,,,,,,,251.0438722,14.1042,Nepal,6050875807,,,,,,,,,,258.1178555,14.4408,Nepal,6330476435,,,,,,,,,,291.8690418,14.7774,Nepal,7273933993,,,,,,,,,,321.4550186,15.114,Serbia,8130258976,,,,,,,,,352.8009747,15.4224,Nepal,9043715356,,,,,,,,,,397.9040179,15.7308,Nepal,10325618017,,,,,,,,,,477.9321764,16.0392,Nepal,12545438605,,,,,,,,,,484.266814,16.3476,Nepal,12854834975,,,,,,,,,,596.3785934,16.656,Nepal,16010389262,,,,236.9828443,13.431,Nepal,5494252208,,,,221.8425444,12.9238,Nepal,5033642384,,,218.9925889,12.4166,Nepal,4856255044,,227.2195969,11.9094,Nepal,4918691917,,214.137928,11.4022,Nepal,4521580381,,,213.7791254,10.895,Nepal,4401104418,,202.6758936,10.4868,Nepal,4066775510,,187.2000443,10.0786,Nepal,3660041667,,178.5330525,9.6704,Nepal,3401211581,,211.1789601,9.2622,Nepal,3921476085,,200.2936996,8.854,Nepal,3627559252,,199.3959596,8.5604,Nepal,3525228046,,201.8692391,8.2668,Nepal,3487009700,,175.1128205,7.9732,Nepal,2957252079,,172.636033,7.6796,Nepal,2850780937,,,162.2843182,7.386,Nepal,2619913976,,163.5953534,7.127,Nepal,2581215830,,158.7301019,6.868,Nepal,2447174839,,159.0271214,6.609,Nepal,2395425212,,154.60987,6.35,Nepal,2275583317,,135.2752857,6.091,Nepal,1945916587,,,131.6396707,5.8388,Nepal,1851250005,,,116.6534516,5.5866,Nepal,1604162506,,102.7831145,5.3344,Nepal,1382400000,,110.4241921,5.0822,Nepal,1452789369,,122.429285,4.83,Nepal,1575789286,,,96.71500058,4.6552,Nepal,1217953570,,,78.88400478,4.4804,Nepal,972103604.4,,,84.91070931,4.3056,Nepal,1024098810,,,74.77073843,4.1308,Nepal,882765470,,74.91489077,3.956,Nepal,865975308.6,,69.66740303,3.9122,Nepal,788641969,,,69.6442393,3.8684,Nepal,772230298.9,,77.49846613,3.8246,Nepal,841974025.4,,,85.15092331,3.7808,Nepal,906811947.8,,70.40136633,3.737,Nepal,735267082.7,,48.41011005,3.6856,Nepal,496098771.8,,,49.3951377,3.6342,Nepal,496948970.4,,58.09590314,3.5828,Nepal,574091108,,54.78386732,3.5314,Nepal,531959569.3
13728.56985,85.752,New Zealand,53273715302,,,,,,,,,,16715.11651,85.827,New Zealand,65999637538,,,,,,,,,,21706.95955,85.902,New Zealand,87418267497,,,,,,,,,,25194.81413,85.977,New Zealand,1.03E+11,,,,,,,,,,27536.81043,86.052,South Sudan,1.14E+11,,,,,,,,,26359.61129,86.0804,New Zealand,1.10E+11,,,,,,,,,,31996.76021,86.1088,New Zealand,1.35E+11,,,,,,,,,,30610.28886,86.1372,New Zealand,1.31E+11,,,,,,,,,,27474.33318,86.1656,New Zealand,1.19E+11,,,,,,,,,,32796.09016,86.194,New Zealand,1.43E+11,,,,13474.70926,85.677,New Zealand,51981385896,,,,15160.32067,85.6082,New Zealand,58141345789,,,14575.86477,85.5394,New Zealand,55606924101,,17307.06455,85.4706,New Zealand,65443203177,,18608.03238,85.4018,New Zealand,69445176842,,,17243.38615,85.333,New Zealand,63341854689,,15128.53268,85.2148,New Zealand,54765288308,,12956.2552,85.0966,New Zealand,46282334827,,11668.60548,84.9784,New Zealand,41210013983,,12103.75915,84.8602,New Zealand,42303848593,,13527.35876,84.742,New Zealand,45043399187,,13191.0366,84.5282,New Zealand,43519867935,,13635.27686,84.3144,New Zealand,44770068058,,12217.51799,84.1006,New Zealand,40005040898,,9335.119701,83.8868,New Zealand,30304599086,,,7519.68976,83.673,New Zealand,24417184619,,6642.237745,83.624,New Zealand,21435165426,,7513.274197,83.575,New Zealand,24037218139,,7567.731562,83.526,New Zealand,23884517582,,7738.276243,83.477,New Zealand,24181339431,,7401.349388,83.428,New Zealand,23039660510,,,6610.074019,83.2972,New Zealand,20550720124,,,5889.518005,83.1664,New Zealand,18382363597,,4909.891911,83.0356,New Zealand,15319844742,,4345.068961,82.9048,New Zealand,13515337003,,4144.682206,82.774,New Zealand,12778469709,,,4584.017349,82.4404,New Zealand,13860693257,,,4301.916454,82.1068,New Zealand,12739265194,,,3280.141542,81.7732,New Zealand,9525203023,,,2761.754051,81.4396,New Zealand,7879284307,,2301.722747,81.106,New Zealand,6469452125,,2077.895543,80.663,New Zealand,5761588762,,,1885.156152,80.22,New Zealand,5180597621,,2188.399139,79.777,New Zealand,5961418094,,,2191.312542,79.334,New Zealand,5863733231,,2151.294927,78.891,New Zealand,5654463586,,2813.546976,78.3124,New Zealand,7274144351,,,2622.220271,77.7338,New Zealand,6638937283,,2448.628633,77.1552,New Zealand,6077496268,,2343.292213,76.5766,New Zealand,5670064168
492.3816981,33.4066,Pakistan,72309738921,,,,,,,,,,483.0318719,33.6752,Pakistan,72306820396,,,,,,,,,,546.1541484,33.9438,Pakistan,83244801093,,,,,,,,,,631.4978143,34.2124,Pakistan,97977766198,,,,,,,,,,693.1766897,34.481,Sweden,1.10E+11,,,,,,,,,853.0709659,34.7612,Pakistan,1.37E+11,,,,,,,,,,929.5874437,35.0414,Pakistan,1.52E+11,,,,,,,,,,1018.380734,35.3216,Pakistan,1.70E+11,,,,,,,,,,988.5873474,35.6018,Pakistan,1.68E+11,,,,,,,,,,1024.588886,35.882,Pakistan,1.77E+11,,,,514.1579605,33.138,Pakistan,73952374970,,,,447.9561633,32.8776,Pakistan,62973855719,,,453.4948067,32.6172,Pakistan,62191955814,,467.3241955,32.3568,Pakistan,62433340468,,486.7648298,32.0964,Pakistan,63320170084,,,478.6192607,31.836,Pakistan,60636071684,,420.3677882,31.584,Pakistan,51894795658,,427.7859136,31.332,Pakistan,51478354558,,414.6532951,31.08,Pakistan,48635242274,,397.9015206,30.828,Pakistan,45451961234,,360.1594114,30.576,Pakistan,40010425587,,372.4180321,30.3296,Pakistan,40171021120,,367.8663662,30.0832,Pakistan,38472741071,,329.306304,29.8368,Pakistan,33351526336,,325.5058504,29.5904,Pakistan,31899072715,,,328.5902401,29.344,Pakistan,31144920867,,339.9252606,29.0884,Pakistan,31151825048,,323.9200461,28.8328,Pakistan,28691890865,,358.9417532,28.5772,Pakistan,30725972228,,339.6538193,28.3216,Pakistan,28100606600,,296.1793573,28.066,Pakistan,23689697676,,,254.7496261,27.721,Pakistan,19707980060,,,238.0174403,27.376,Pakistan,17820101315,,208.6205634,27.031,Pakistan,15126060232,,189.8215398,26.686,Pakistan,13338485498,,166.3848398,26.341,Pakistan,11340000683,,,132.5890734,26.0362,Pakistan,8773030764,,,98.36638912,25.7314,Pakistan,6324884160,,,148.8688548,25.4266,Pakistan,9309109504,,,174.259839,25.1218,Pakistan,10602058000,,169.3644479,24.817,Pakistan,10027088677,,149.8369615,24.5558,Pakistan,8632927109,,,144.273054,24.2946,Pakistan,8090088419,,135.6467023,24.0334,Pakistan,7403821780,,,121.6939232,23.7722,Pakistan,6466610634,,113.7215593,23.511,Pakistan,5884712000,,101.7849143,23.2296,Pakistan,5130407637,,,92.45750767,22.9482,Pakistan,4540529029,,88.43943612,22.6668,Pakistan,4233095505,,86.87130969,22.3854,Pakistan,4054599105
3788.81591,66.7778,Panama,11807500000,,,,,,,,,,3861.127279,67.7686,Panama,12272400000,,,,,,,,,,3990.736869,68.7594,Panama,12933200000,,,,,,,,,,4292.41963,69.7502,Panama,14179300000,,,,,,,,,,4594.481939,70.741,Swaziland,15464700000,,,,,,,,,4998.382679,71.515,Panama,17137000000,,,,,,,,,,5669.867438,72.289,Panama,19793700000,,,,,,,,,,6472.978601,73.063,Panama,23001600000,,,,,,,,,,6682.502518,73.837,Panama,24162900000,,,,,,,,,,7229.112201,74.611,Panama,26589600000,,,,3803.998413,65.787,Panama,11620500000,,,,3826.822127,64.6244,Panama,11456300000,,,3727.285125,63.4618,Panama,10932500000,,3509.568132,62.2992,Panama,10084000000,,3312.139704,61.1366,Panama,9322100000,,,2867.641831,59.974,Panama,7906100000,,2863.53456,58.7524,Panama,7733900000,,2741.086094,57.5308,Panama,7252700000,,2562.152866,56.3092,Panama,6641400000,,2300.897154,55.0876,Panama,5842300000,,2136.581662,53.866,Panama,5313200000,,2007.216534,53.5122,Panama,4887500000,,2044.911277,53.1584,Panama,4874500000,,2416.75125,52.8046,Panama,5638300000,,2459.131294,52.4508,Panama,5613700000,,,2419.097706,52.097,Panama,5402000000,,2338.292487,51.7668,Panama,5106300000,,2291.416848,51.4366,Panama,4891900000,,2283.769929,51.1064,Panama,4764700000,,2116.067481,50.7762,Panama,4312700000,,1914.663965,50.446,Panama,3810300000,,,1451.420531,50.1644,Panama,2819099904,,,1299.868569,49.8828,Panama,2463000064,,1124.406817,49.6012,Panama,2077400064,,1088.188035,49.3196,Panama,1959299968,,1051.943712,49.038,Panama,1844800000,,,964.8447801,48.7584,Panama,1647100032,,,867.768819,48.4788,Panama,1441200000,,,780.1930049,48.1992,Panama,1260000000,,,730.4384809,47.9196,Panama,1146700032,,666.1279125,47.64,Panama,1016300032,,637.7087275,46.9982,Panama,945400000,,,598.0648637,46.3564,Panama,861400000,,572.2977263,45.7146,Panama,800700032,,,529.1577707,45.0728,Panama,719000000,,500.2043053,44.431,Panama,659900032,,469.1547172,43.7946,Panama,600800000,,,450.1728535,43.1582,Panama,559500032,,418.5332202,42.5218,Panama,504800032,,396.1558549,41.8854,Panama,463700032
2045.162628,73.4404,Peru,53935760985,,,,,,,,,,2123.92563,73.8388,Peru,56772338815,,,,,,,,,,2265.946454,74.2372,Peru,61346725170,,,,,,,,,,2544.351348,74.6356,Peru,69725009965,,,,,,,,,,2863.48046,75.034,Sint Maarten (Dutch part),79385073422,,,,,,,,,3297.5558,75.4094,Peru,92432757798,,,,,,,,,,3794.502643,75.7848,Peru,1.07E+11,,,,,,,,,,4525.220049,76.1602,Peru,1.30E+11,,,,,,,,,,4495.159279,76.5356,Peru,1.30E+11,,,,,,,,,,5386.007238,76.911,Peru,1.58E+11,,,,2049.62409,73.042,Peru,53290390318,,,,2011.188388,72.6238,Peru,51509515206,,,2251.441727,72.2056,Peru,56751679594,,2388.996599,71.7874,Peru,59222879292,,2293.201001,71.3692,Peru,55876101187,,,2241.796087,70.951,Peru,53666941641,,1910.140564,70.541,Peru,44909998632,,1509.187585,70.131,Peru,34834667902,,1593.140233,69.721,Peru,36084008139,,1555.121966,69.311,Peru,34544482513,,1207.713079,68.901,Peru,26294371425,,964.8760314,68.4936,Peru,20576647135,,592.8233465,68.0862,Peru,12375610634,,1170.446675,67.6788,Peru,23905267271,,900.0785177,67.2714,Peru,17977500454,,,964.8249685,66.864,Peru,18838400476,,1040.056832,66.406,Peru,19845514734,,1026.222364,65.948,Peru,19129866511,,1363.333203,65.49,Peru,24817438679,,1405.283261,65.032,Peru,24966849817,,1192.323052,64.574,Peru,20661220078,,,920.2432005,63.9514,Peru,15542640785,,,739.2762051,63.3288,Peru,12162093075,,888.5634163,62.7062,Peru,14230997983,,995.7266017,62.0836,Peru,15519319139,,1082.373192,61.461,Peru,16413418809,,,914.5406927,60.65,Peru,13490954944,,,745.9528204,59.839,Peru,10702842298,,,641.1059353,59.028,Peru,8945736420,,,594.7165702,58.217,Peru,8069766829,,548.3432894,57.406,Peru,7235141852,,487.1641307,56.2984,Peru,6250645607,,,447.5217334,55.1908,Peru,5583979280,,496.9345702,54.0832,Peru,6029751897,,,504.081509,52.9756,Peru,5947054339,,438.2700655,51.868,Peru,5026099956,,380.5971166,50.8566,Peru,4241381119,,,323.7873794,49.8452,Peru,3505470788,,304.2315463,48.8338,Peru,3199617471,,276.2493947,47.8224,Peru,2822764382
961.7169825,47.9986,Philippines,76261998623,,,,,,,,,,1004.990581,48.0072,Philippines,81357657790,,,,,,,,,,1015.780277,48.0158,Philippines,83908205720,,,,,,,,,,1084.765467,48.0244,Philippines,91371236939,,,,,,,,,,1200.938178,48.033,Seychelles,1.03E+11,,,,,,,,,1398.826978,48.156,Philippines,1.22E+11,,,,,,,,,,1680.551326,48.279,Philippines,1.49E+11,,,,,,,,,,1920.992155,48.402,Philippines,1.74E+11,,,,,,,,,,1831.974486,48.525,Philippines,1.68E+11,,,,,,,,,,2135.918407,48.648,Philippines,2.00E+11,,,,1043.456103,47.99,Philippines,81026294681,,,,1091.782723,48.05,Philippines,82995145601,,,970.613899,48.11,Philippines,72207022472,,1131.400446,48.17,Philippines,82344374414,,1163.848038,48.23,Philippines,82848194395,,,1064.840592,48.29,Philippines,74119868202,,941.7161386,48.35,Philippines,64084543195,,817.3566817,48.41,Philippines,54368183872,,815.0647718,48.47,Philippines,52976363148,,715.5016706,48.53,Philippines,45417505303,,715.2951364,48.59,Philippines,44311595230,,704.7659117,47.4812,Philippines,42575217415,,643.575141,46.3724,Philippines,37885485203,,579.0391262,45.2636,Philippines,33195974365,,535.1639326,44.1548,Philippines,29868363901,,,565.748617,43.046,Philippines,30734266462,,594.04062,41.933,Philippines,31408478618,,645.4816786,40.82,Philippines,33212130823,,741.7958342,39.707,Philippines,37140164100,,731.7171638,38.594,Philippines,35646642136,,684.630216,37.481,Philippines,32450398740,,,596.3805543,37.0968,Philippines,27502354651,,,506.0719891,36.7126,Philippines,22706283655,,450.1095144,36.3284,Philippines,19648040091,,402.6535021,35.9442,Philippines,17097658630,,360.6611506,35.56,Philippines,14893969269,,,343.2340593,35.0438,Philippines,13781190370,,,258.3574707,34.5276,Philippines,10082910551,,,211.3956642,34.0114,Philippines,8017418383,,,201.0305643,33.4952,Philippines,7408296134,,186.767559,32.979,Philippines,6687223656,,241.7023028,32.704,Philippines,8408265264,,,224.624172,32.429,Philippines,7591602924,,207.4270046,32.154,Philippines,6809047600,,,199.9401353,31.879,Philippines,6371486693,,187.1178275,31.604,Philippines,5784398850,,175.9354477,31.3426,Philippines,5271360643,,,168.0213734,31.0812,Philippines,4875248020,,156.6886211,30.8198,Philippines,4399815070,,267.1635299,30.5584,Philippines,7257047654
